X,Y,DESCRIP86,BUSINESS86,USECLASS86,USECLASS96,USECLASS04,USECLASS10,ADDRESS,POSTCODE,OBJECTID
324575.8392,674576.539000001,ceramic tiles, ,Class 1,Class 3, , , , ,1731
326888.8898,675022.6535,hairdresser, ,Class 1,Class 9, , , , ,1732
326889.9764,675028.0866,hairdresser, ,Class 1,Class 1, , , , ,1733
326928.3701,675097.7796,vacant, ,Vacant,Class 9, , , , ,1734
327000.4208,676677.574999999,restaurant, ,Class 3,Class 3,Class 3,Class 3,1A DOCK PLACE,EH6 6LU,1735
327008.4166,676677.4166,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,1C DOCK PLACE,EH6 6LU,1736
326970.525,676637.5792,vacant, ,Vacant,Class 3, , , , ,1737
317662.5313,667652.1876,hairdresser,Harper,Class 1,Class 1,Class 4,Class 9, , ,1738
317661.8637,667657.127900001,n/t/c,Smith,Class 1,Class 1,Class 1,Class 1,10 DOLPHIN AVEN,EH14 5RL,1739
317661.3296,667661.934599999,butcher,Carson,Class 1,Class 1,Class 1,Class 1,12 DOLPHIN AVEN,EH14 5RL,1740
317660.5284,667667.2755,grocer,Mace (Harper),Class 1,Class 1,Vacant,Class 1,14 DOLPHIN AVEN,EH14 5RL,1741
323652.6595,672697.2552,insulation project, ,Class 4,Class 2,Vacant,Class 9, , ,1742
323648.6702,672700.1807,vacant, ,Vacant,Class 10,Class 10,Class 9, , ,1743
319182.8668,673888.256100001,supermarket,Scotmid,Class 1,Class 1,Class 1,Class 1,1 DRUM BRAE AVE,EH12 8TE,1744
319204.0207,673895.622300001,butcher, ,Class 1,Class 1,Class 2,Class 2,1A-3 DRUM BRAE,EH12 8TE,1745
319214.4929,673898.1669,n/t/c, ,Class 1,Class 1,Class 1,Class 4,5-7 DRUM BRAE A,EH12 8TE,1746
319222.511,673900.089299999,vacant, ,Vacant,Class 1,Class 1,Class 1,9 DRUM BRAE AVE,EH12 8TE,1747
319228.0776,673901.467,photocopying service, ,Class 4,Class 4,Class 2,Class 2,11 DRUM BRAE AV,EH12 8TE,1748
319252.8491,673549.035399999,electrical repairs, ,Class 1,Class 1,Class 1,Class 1,30 DRUM BRAE SO,EH12 8SU,1749
329238.623,668708.053400001,hairdresser, ,Class 1,Class 1,Class 1,Class 1,9 DRUM STREET,EH17 8QQ,1750
329242.8365,668701.469900001,"grocer, confec, videotape hire", ,Class 1,Class 1,Class 1,Class 1,13 DRUM STREET,EH17 8QQ,1751
329271.4664,668661.1601,service station, ,SUI GENERIS,Class 11, , , , ,1752
329293.3132,668632.313200001,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,33 DRUM STREET,EH17 8RQ,1753
329300.1033,668626.313200001,"t.v., radio and servicing", ,Class 1,Class 1,Class 1,Class 1,37 DRUM STREET,EH17 8RQ,1754
329302.2633,668618.946599999,fishmonger, ,Class 1,Class 1,SUI GENERIS,SUI GENERIS,39 DRUM STREET,EH17 8RQ,1755
325191.0283,674487.827099999,pottery, ,Class 1,Class 1,Class 1,Class 1,44 DUNDAS STREE,EH3 6JN,1756
325190.0014,674491.333000001,butcher, ,Class 1,Class 4,Class 1,Class 1,46 DUNDAS STREE,EH3 6JN,1757
325188.8485,674494.940400001,travel agent, ,Class 1,Class 1,Class 1,Class 1,50 DUNDAS STREE,EH3 6JN,1758
325176.7025,674536.0579,grocer, ,Class 1,Class 2,Class 2,Class 2,52-54 DUNDAS ST,EH3 6QZ,1759
325143.8741,674660.054500001,carpets, ,Class 1,Class 1,Vacant,Vacant,106 DUNDAS STRE,EH3 6RQ,1760
329307.4733,668614.7367,babies wear and wool shop, ,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,41 DRUM STREET,EH17 8RQ,1761
329317.4733,668605.6833,plants and vegetables, ,Class 1,Class 1, , , , ,1762
329327.79,668602.9965,bank, ,Class 2,Class 2,Class 2,Class 2,49-51 DRUM STRE,EH17 8RQ,1763
329364.6799,668578.733200001,hot food t/a, ,SUI GENERIS,SUI GENERIS,SUI GENERIS, , , ,1764
329226.8434,668656.3201,hot food t/a, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,6 DRUM STREET,EH17 8QH,1765
329230.2668,668651.3167,video film hire, ,Class 1,Class 1,Vacant, , , ,1766
329235.3167,668644.266799999,butcher, ,Class 1,Vacant,Class 1,Class 1,12 DRUM STREET,EH17 8QH,1767
329239.0035,668639.789999999,n/t/c, ,Class 1,Class 1,Class 1,Class 1,14A DRUM STREET,EH17 8QH,1768
329305,668589,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,36(1) DRUM STRE,EH17 8QH,1769
329420.2134,668522.106699999,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,62 DRUM STREET,EH17 8RN,1770
329433,668502,service station, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,64 DRUM STREET,EH17 8RN,1771
325015.7475,672861.500700001,grocer, ,Class 1,Class 2,Class 2,Vacant,1 DRUMDRYAN STR,EH3 9JZ,1772
325010.5002,672857.7513,denture repairs, ,Class 2,Class 9, , , , ,1773
326049.4155,673343.8309,public house, ,SUI GENERIS,SUI GENERIS,Vacant,Vacant, , ,1774
326055.0146,673321.0605,bric-a-brac, ,Class 1,Class 1,Class 1,Class 1,8 DRUMMOND STRE,EH8 9TT,1775
326050.0459,673319.014599999,hot food t/a, ,SUI GENERIS,Class 3, , , , ,1776
326066.8163,673326.0459,hot food t/a, ,SUI GENERIS,Class 3, , , , ,1777
326070.9082,673327.7996,hairdresser, ,Class 1,Class 1,Class 1,Class 1,12 DRUMMOND STR,EH8 9TU,1778
326075.0,673329.2609,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,14 DRUMMOND STR,EH8 9TU,1779
326083.0773,673333.968699999,restaurant, ,Class 3,Class 3,Class 3,Class 3,16 DRUMMOND STR,EH8 9TX,1780
324434.7042,673815.5869,hot food t/a, ,SUI GENERIS,Class 1,Class 1,Class 1,2 DRUMSHEUGH PL,EH3 7PT,1781
324430.2347,673818.1941,hairdresser, ,Class 1,Class 1,Class 1,Class 1,3 DRUMSHEUGH PL,EH3 7PT,1782
324425.7653,673820.4288,gifts, ,Class 1,Class 1,Class 1,Class 1,4 DRUMSHEUGH PL,EH3 7PT,1783
324421.6682,673821.9187,dry cleaner, ,Class 1,Class 1,Class 1,Class 1,5 DRUMSHEUGH PL,EH3 7PT,1784
324412.8623,673824.173699999,menswear,Mr. James,Class 1,Class 1,Class 1,Class 1,7 DRUMSHEUGH PL,EH3 7PT,1785
324408.3928,673824.5462,bank, ,Class 2,Class 2,Vacant,Class 1,8-9 DRUMSHEUGH,EH3 7PT,1786
324399.097,673824.9187,restaurant, ,Class 3,Class 3,Class 3,Class 3,11 DRUMSHEUGH P,EH3 7PT,1787
324390.5305,673824.173699999,bank, ,Class 2,Class 4,Class 4,Class 4,12-13 DRUMSHEUG,EH3 7PT,1788
319167.0278,674137.6435,hot food t/a, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,24 DUART CRESCE,EH4 7JP,1789
319161.4769,674135.300899999,greengrocer, ,Class 1,Class 1,Class 1,Class 1,26 DUART CRESCE,EH4 7JP,1790
319157.2083,674134.0463,building/gardening services, ,Class 4,SUI GENERIS,SUI GENERIS,SUI GENERIS,28 DUART CRESCE,EH4 7JP,1791
319150.537,674135.925899999,butcher, ,Class 1,Class 1,SUI GENERIS,SUI GENERIS,30 DUART CRESCE,EH4 7JP,1792
319145.2685,674133.7917,video film hire, ,Class 1,Class 1,Class 1,Class 2, , ,1793
319139.1343,674131.5833,baker, ,Class 1,Class 1,Class 1,Class 1,34 DUART CRESCE,EH4 7JP,1794
319133.1635,674129.6941,hairdresser, ,Class 1,Class 1,Class 1,Class 1,36 DUART CRESCE,EH4 7JP,1795
319127.0417,674127.537,chemist, ,Class 1,Class 1,Class 1,Class 1,38 DUART CRESCE,EH4 7JP,1796
319121.2685,674125.388900001,n/t/c, ,Class 1,Class 1, ,Class 1,40 DUART CRESCE,EH4 7JP,1797
319114.6111,674122.972200001,grocer, ,Class 1,Class 1, , , , ,1798
325624.1713,674313.5428,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,3(GF1) DUBLIN S,EH1 3PG,1799
325622.8854,674319.056700001,hot food take-away, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,7 DUBLIN STREET,EH1 3PG,1800
325621.7998,674323.4849,betting shop, ,Class 2,Class 2,Class 2,Class 1,9 DUBLIN STREET,EH1 3PG,1801
325593.1321,674419.2028,n/t/c,Ramage,Class 1,SUI GENERIS,Class 1,Class 1,27 DUBLIN STREE,EH3 6NL,1802
325591.7736,674427.448100001,restaurant, ,Class 3,Class 3, , , , ,1803
325573,674531,grocer (wholefoods), ,Class 1,Class 4,Class 2,Class 2,63 DUBLIN STREE,EH3 6NS,1804
325570,674542,vacant, ,Vacant,Class 1,Class 4,Class 4,73 DUBLIN STREE,EH3 6NS,1805
325555.6179,674426.3585,fancy goods, ,Class 1,Class 1,Class 1,Class 1,26 DUBLIN STREE,EH3 6NN,1806
325538.4038,674487.223099999,paintings, ,Class 1,Class 1,Class 1,Class 1,52 DUBLIN STREE,EH3 6NP,1807
325537.15,674491.6116,hairdresser, ,Class 1,Vacant,Class 1,Class 2,54 DUBLIN STREE,EH3 6NP,1808
325529.5077,674516.0154,grocer, ,Class 1,Class 1,Class 1,Class 1,76 DUBLIN STREE,EH3 6NP,1809
330310.2337,672879.532500001,grocer, ,Class 1,Vacant,SUI GENERIS,SUI GENERIS,94 DUDDINGSTON,EH15 1JZ,1810
330311.7698,672875.324899999,butcher, ,Class 1,Class 1,SUI GENERIS,SUI GENERIS,96 DUDDINGSTON,EH15 1JZ,1811
330466.3609,672019.5414,betting shop, ,Class 2,Class 2,Class 2,Class 2,179 DUDDINGSTON,EH15 3EG,1812
330494.0,671914.951199999,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,189 DUDDINGSTON,EH15 3EJ,1813
330492.7219,671880.1316,freezer centre, ,Class 1,Class 1,Class 1,Class 1,191-193 DUDDING,EH15 3EJ,1814
329505.7332,673265.533199999,hairdresser, ,Class 1,Class 1,Class 1,Class 1,60 DUDDINGSTON,EH15 1SG,1815
329513.5445,673267.288899999,n/t/c, ,Class 1,Class 1,Class 1,Class 1,62-64 DUDDINGST,EH15 1SG,1816
328582.8716,672738.1284,vacant, ,Vacant,Vacant, , , , ,1817
326101.7142,676360.8901,vacant, ,Vacant,Vacant, , , , ,1818
326966.9949,675940.5759,betting shop, ,Class 2,Class 2,Class 2,Vacant,1 DUKE STREET,EH6 6AE,1819
326970.5969,675938.3246,chemist, ,Class 1,Class 1, , , , ,1820
326975.0995,675933.596899999,optician, ,Class 1,Class 1, , , , ,1821
327003.0361,675902.5002,jeweller, ,Class 1,Class 1,Class 1,Class 1,7B DUKE STREET,EH6 8HG,1822
327007.7502,675899.3574,confectioner / tobacconist, ,Class 1,Class 1,Class 2,Vacant,9A DUKE STREET,EH6 8HG,1823
327012.4644,675896.214600001,fishmonger, ,Class 1,Vacant,Vacant,Vacant,11 DUKE STREET,EH6 8HG,1824
327017.5714,675893.4647,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,13 DUKE STREET,EH6 8HG,1825
327024.3932,675890.2859,public house, ,SUI GENERIS,SUI GENERIS,Vacant,Vacant,15 DUKE STREET,EH6 8HG,1826
327038.0,675880.464400001,wholesale toys & fancy goods, ,Class 2,Vacant,Class 1,Class 1,17 DUKE STREET,EH6 8HG,1827
327060.5359,675866.535599999,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,Vacant,27 DUKE STREET,EH6 8HH,1828
327072.3213,675858.6787,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,31 DUKE STREET,EH6 8HH,1829
327081.6787,675852.5714,licensed grocer, ,Class 1,Class 3,SUI GENERIS,SUI GENERIS,33 DUKE STREET,EH6 8HH,1830
327086.0,675849.8215,charity shop, ,Class 1,Vacant,Class 1,Vacant,37 DUKE STREET,EH6 8HH,1831
327089.5356,675847.464400001,men's clothing, ,Class 1,Vacant,Class 2,Class 2,39-43 DUKE STRE,EH6 8HH,1832
327099.0,675841.642899999,hot food t/a, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,47-49 DUKE STRE,EH6 8HH,1833
327124.2501,675824.6787,roofing contractor, ,Class 4,Vacant, ,Vacant,63 DUKE STREET,EH6 8HN,1834
327128.2501,675820.642899999,vacant, ,Vacant,Class 1,Class 1,Class 1,65 DUKE STREET,EH6 8HN,1835
327132.1785,675816.321599999,t.v. & video, ,Class 1,Class 1,Vacant, , , ,1836
326980.9586,675882.633300001,public house, ,SUI GENERIS,Class 4, , , , ,1837
326990.6391,675877.9056,vacant, ,Vacant,Class 4, , , , ,1838
327000.0944,675873.403100001,public house, ,SUI GENERIS,Vacant,Vacant,Vacant,12-16 DUKE STRE,EH6 8HQ,1839
327009.7749,675869.125600001,charity shop, ,Class 1,Vacant,Class 1,Class 1,20 DUKE STREET,EH6 8HQ,1840
327019.2302,675864.172800001,florist, ,Class 1,Class 1,Class 1,Class 2,22 DUKE STREET,EH6 8HQ,1841
327100.1073,675816.856899999,vacant, ,Vacant,Class 1,Class 1, , , ,1842
327103.322,675814.0712,vacant, ,Vacant,Vacant, , , , ,1843
327107.2504,675810.9285,vacant, ,Vacant,Vacant, , , , ,1844
327110.3213,675807.8215,vacant, ,Vacant,Vacant, , , , ,1845
327114.2498,675804.2859,vacant, ,Vacant,Vacant, , , , ,1846
327121.9642,675798.357100001,butcher, ,Class 1,Class 1, , , , ,1847
327131.8569,675790.3213,grocer, ,Class 1,Vacant, , , , ,1848
327134.6068,675786.785700001,hairdresser, ,Class 1,Vacant,Class 2,Class 2,106 DUKE STREET,EH6 8HL,1849
327154.0,675766.8927,electrical contractor, ,Class 4,Class 4,Class 1,Class 1,110 DUKE STREET,EH6 8HR,1850
327155.9642,675764.535599999,baker, ,Class 1,Class 9, , , , ,1851
327158.3213,675761.785700001,hot food t/a, ,SUI GENERIS,Class 9, , , , ,1852
327163.7499,675756.7499,fancy goods, ,Class 1,Vacant,Class 4,Class 4,120 DUKE STREET,EH6 8HR,1853
327166.107,675754.0,haberdashery, ,Class 1,Vacant,Vacant,Vacant,124 DUKE STREET,EH6 8HR,1854
327170.6072,675748.4998,french polisher, ,Class 4,Class 1,Class 1,Vacant,126 DUKE STREET,EH6 8HR,1855
327173.3571,675745.357100001,hot food t/a, ,SUI GENERIS,Class 1,SUI GENERIS,SUI GENERIS,130 DUKE STREET,EH6 8HR,1856
327176.107,675741.8215,butcher, ,Class 1,Class 1, , , , ,1857
327181.7857,675736.3213,chemist, ,Class 1,Class 1,Class 1,Class 1,134 DUKE STREET,EH6 8HR,1858
327185.7141,675731.6072,insurance, ,Class 4,Class 3,Class 3,Class 3,138-140 DUKE ST,EH6 8HR,1859
327194.3928,675722.035399999,public house, ,SUI GENERIS,SUI GENERIS, , , , ,1860
327196.7499,675718.4998,pet shop, ,Class 1,Class 1,Class 1,Class 1,146 DUKE STREET,EH6 8HR,1861
327199.8927,675714.964199999,hairdresser, ,Class 1,Class 1,Class 1,Class 3,148 DUKE STREET,EH6 8HR,1862
327204.3245,675710.6557,sports trophies & engraving, ,Class 1,Class 1,Class 1,Class 1,150 DUKE STREET,EH6 8HR,1863
327207.6524,675705.3311,clothing (second hand), ,Class 1,Class 1,Class 1,Class 1,152 DUKE STREET,EH6 8HR,1864
326548,673488,vacant,vacant,Vacant,UNKNOWN USE,Vacant,Vacant,65 DUMBIEDYKES,EH8 9UT,1865
326547,673474,grocer, ,Class 1,Class 1,Class 1,Class 1,67 DUMBIEDYKES,EH8 9UT,1866
320444.8293,670445.2195,vacant, ,Vacant,Class 1,Class 1,Class 9, , ,1867
320660.0854,670155.7805,supermarket,Tesco,Class 1,Class 1,Class 1,Vacant,15 DUMBRYDEN RO,EH14 2AF,1868
325269.9879,674342.820699999,travel agent, ,Class 1,Class 1,Class 1,Class 1,3 DUNDAS STREET,EH3 6QG,1869
325264.9758,674354.884500001,bookshop, ,Class 1,Vacant,Class 2,Class 2,7 DUNDAS STREET,EH3 6QG,1870
325263.2697,674361.136499999,hairdresser, ,Class 1,Class 1,Class 1,Class 1,9 DUNDAS STREET,EH3 6QG,1871
325262.2189,674370.474099999,public house, ,SUI GENERIS,Class 3,Class 3,Class 3,13B DUNDAS STRE,EH3 6QG,1872
325260.7448,674375.781099999,paintings, ,Class 1,Class 2, , , , ,1873
325257.6931,674389.0,antiques, ,Class 1,Class 4,Class 2,Class 2,17(GF) DUNDAS S,EH3 6QG,1874
325255.0396,674398.462099999,restaurant, ,Class 3,Class 3,Class 3,Class 3,19(GF) DUNDAS S,EH3 6QG,1875
325245.8086,674428.872400001,bookshop, ,Class 1,Class 1,Class 1,Class 1,23A DUNDAS STRE,EH3 6QQ,1876
325244.6293,674432.115499999,grocer, ,Class 1,Class 1, ,Class 2,23(C) DUNDAS ST,EH3 6QQ,1877
325243.45,674435.9483,paintings, ,Class 1,Class 1, ,Vacant,23(D) DUNDAS ST,EH3 6QQ,1878
325240.3983,674446.449999999,antiques, ,Class 1,Vacant, , , , ,1879
325234.4103,674473.9241,grocer, ,Class 1,Class 1, , , , ,1880
325233.5259,674476.872400001,micro-computers, ,Class 1,Class 1, , , , ,1881
325232.0517,674481.2948,bathroom shop, ,Class 1,Class 1,Class 4,Class 1,35 DUNDAS STREE,EH3 6QQ,1882
325231.1672,674484.832800001,vacant, ,Vacant,Class 1,Class 1,Class 1,35A DUNDAS STRE,EH3 6QQ,1883
325229.9879,674488.6655,joiner, ,Class 4,Class 4,UNKNOWN USE,UNKNOWN USE,37 DUNDAS STREE,EH3 6QQ,1884
325227.7052,674494.6414,grocer, ,Class 1,Class 1,Class 1,Class 1,39 DUNDAS STREE,EH3 6QQ,1885
325226.5259,674499.0638,fine art, ,Class 1,Class 1,Class 1,Class 1,41 DUNDAS STREE,EH3 6QQ,1886
325225.5017,674503.4103,antiques, ,Class 1,Class 1,Class 1,Class 1,43 DUNDAS STREE,EH3 6QQ,1887
325213.3862,674539.6293,grocer, ,Class 1,Class 1,Class 1,Class 1,45 DUNDAS STREE,EH3 6RS,1888
325212.2069,674543.756899999,jeweller, ,Class 1,Class 1,Class 1,Class 4,47 DUNDAS STREE,EH3 6RS,1889
325211.3224,674547.884500001,antiques, ,Class 1,Class 1,Class 1,Class 1,49 DUNDAS STREE,EH3 6RS,1890
325204.1551,674570.3586,antiques, ,Class 1,Class 1,Class 1,Class 1,65 DUNDAS STREE,EH3 6RS,1891
325202.9758,674573.6017,antiques, ,Class 1,Class 4,Class 4,Class 4,65B DUNDAS STRE,EH3 6RS,1892
325195.912,674598.550000001,brass ornaments, ,Class 1,Class 1,Class 1,Class 1,77 DUNDAS STREE,EH3 6RS,1893
325178.7381,674666.6931,vet, ,Class 2,Class 2,Class 2,Class 2,99 DUNDAS STREE,EH3 6SD,1894
325177.7992,674670.465700001,chemist, ,Class 1,Class 1,Class 1,Class 1,101 DUNDAS STRE,EH3 6SD,1895
325176.4996,674673.998,painter, ,Class 4,Class 1,Class 1,Vacant,103 DUNDAS STRE,EH3 6SD,1896
325236.858,674329.388499999,printshop, ,Class 4,Class 1,Class 1,Class 1,2 DUNDAS STREET,EH3 6HZ,1897
325227.0435,674362.159399999,paintings, ,Class 1,Class 1,Class 1,Class 1,4 DUNDAS STREET,EH3 6HZ,1898
325233.3972,674344.637599999,antiques & fine art, ,Class 1,Class 1,Class 1,Class 1,6 DUNDAS STREET,EH3 6HZ,1899
325220.8281,674383.637599999,antiques, ,Class 1,Class 1,Class 1,Class 1,18A DUNDAS STRE,EH3 6HZ,1900
325219.7073,674388.1208,antiques, ,Class 1,Class 1,Class 1,Class 1,20 DUNDAS STREE,EH3 6HZ,1901
325218.3624,674393.052200001,bookshop, ,Class 1,Class 1,Class 1,Class 1,20A DUNDAS STRE,EH3 6HZ,1902
325211.9489,674418.655099999,antiques, ,Class 1,Class 1,Class 1,Class 1,22A DUNDAS STRE,EH3 6JN,1903
325202.0348,674451.207900001,drawing materials, ,Class 1,Class 1,Class 1,Class 1,28A DUNDAS STRE,EH3 6JN,1904
325195.4218,674473.9958,womens clothing, ,Class 1,Class 1, , , , ,1905
325193.1654,674480.652799999,soliciters, ,Class 2,Class 2, ,Class 2,38-40 DUNDAS ST,EH3 6JN,1906
325192.1075,674484.3553,clock repairs, ,Class 4,Class 1,Class 1,Class 1,42 DUNDAS STREE,EH3 6JN,1907
325120.0489,674749.7763,menswear, ,Class 1,Class 1,Class 1,Class 1,122-124 DUNDAS,EH3 5DQ,1908
325118.6391,674754.945499999,grocer, ,Class 1,Vacant,Class 1,Class 1,126 DUNDAS STRE,EH3 5DQ,1909
325117.2293,674759.6447,hot food t/a, ,SUI GENERIS,Class 1,Class 1,Class 1,130 DUNDAS STRE,EH3 5DQ,1910
325116.0545,674765.048900001,gifts, ,Class 1,Vacant,Class 1,Class 1,132 DUNDAS STRE,EH3 5DQ,1911
325114.2293,674771.2951,bookshop, ,Class 1,Class 1,Class 1,Vacant,136 DUNDAS STRE,EH3 5DQ,1912
325112.8196,674775.759400001,hot food t/a, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,138 DUNDAS STRE,EH3 5DQ,1913
325111.6447,674780.2237,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,142 DUNDAS STRE,EH3 5DQ,1914
325109.6391,674786.830800001,off-licence, ,Class 1,Class 1,Class 1,Vacant,144 DUNDAS STRE,EH3 5DQ,1915
325108.4643,674791.2951,hot food take-away, ,SUI GENERIS,Class 3,Class 3,Vacant,146 DUNDAS STRE,EH3 5DQ,1916
327034.6669,675325.952299999,woodworm & dry rot contractor, ,Class 4,SUI GENERIS,SUI GENERIS,SUI GENERIS,275 EASTER ROAD,EH6 8LQ,1917
327033.7146,675320.619200001,snack bar, ,Class 1,SUI GENERIS, , , , ,1918
327035.7146,675331.1908,t.v. aerial installer, ,Class 4,Class 1,Class 1,Class 1,281 EASTER ROAD,EH6 8LQ,1919
327037.81,675340.620100001,wine merchant, ,Class 1,Class 1,Class 1,Vacant,283-285 EASTER,EH6 8LQ,1920
327038.81,675346.905400001,plastic sheeting, ,Class 1,Class 1,Class 1,Class 1,289 EASTER ROAD,EH6 8LQ,1921
327040.8577,675370.856899999,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,291-293 EASTER,EH6 8LH,1922
327042.4293,675376.619200001,t.v.s, ,Class 1,Class 10,Class 10,Class 10,297 EASTER ROAD,EH6 8LH,1923
327049.2862,675411.4285,licensed grocer, ,Class 1,Class 1,Class 1,Class 1,307 EASTER ROAD,EH6 8LH,1924
327088.7146,675521.7138,hairdresser, ,Class 1,Class 1,Class 2,Class 4,343 EASTER ROAD,EH6 8JG,1925
327091.3339,675528.523800001,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,Class 9, , ,1926
327200.2435,675696.983999999,n/t/c, ,Class 1,Class 1,Vacant,Class 9, , ,1927
327203.9642,675701.6105,vacant, ,Vacant,Class 1,Class 1,Class 1,387 EASTER ROAD,EH6 8HU,1928
326935.3034,674482.606899999,confectionery, ,Class 1,Class 1,Vacant,Class 1,4 EASTER ROAD,EH7 5RG,1929
326938.2118,674496.4256,supermarket,Gateway,Class 1,Class 1,Class 1,Class 1,8-10 EASTER ROA,EH7 5RG,1930
326940.0,674506.395,travel agent, ,Class 1,Class 1,Class 1,Class 1,12 EASTER ROAD,EH7 5RG,1931
326940.4847,674511.2424,butcher, ,Class 1,Vacant,Class 1,Vacant,14 EASTER ROAD,EH7 5RG,1932
326941.2118,674516.5744,licensed grocer, ,Class 1,Class 1,Vacant,Class 1,18-20 EASTER RO,EH7 5RG,1933
326942.1832,674523.9103,licensed grocer, ,Class 1,Class 1,Class 1,Class 1,22-24 EASTER RO,EH7 5RG,1934
326942.7576,674529.2118,hot food t/a, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,28 EASTER ROAD,EH7 5RG,1935
326943.4847,674533.3321,greengrocer, ,Class 1,Class 1,Class 1,Class 1,30 EASTER ROAD,EH7 5RG,1936
326944.0305,674539.606899999,ladies' clothing, ,Class 1,Class 1,Class 1,Class 2,32 EASTER ROAD,EH7 5RG,1937
326944.5153,674543.0,greeting cards, ,Class 1,Vacant,Class 1,Class 1,34 EASTER ROAD,EH7 5RG,1938
326945.2424,674546.150800001,vacant, ,Vacant,Class 3,Class 3,Class 3,38 EASTER ROAD,EH7 5RG,1939
326945.7271,674549.7863,vacant, ,Vacant,Vacant,Class 4,Class 1,40 EASTER ROAD,EH7 5RG,1940
326946.4256,674556.0,fishmonger, ,Class 1,Class 1,Class 1,Class 1,42 EASTER ROAD,EH7 5RG,1941
326946.6679,674559.393100001,n/t/c, ,Class 1,Class 1,Vacant,Class 2,46 EASTER ROAD,EH7 5RG,1942
326947.1527,674562.5439,hairdresser, ,Class 1,Class 1,Class 1,Vacant,48 EASTER ROAD,EH7 5RG,1943
326947.9408,674567.576300001,baker, ,Class 1,Vacant,Class 1,Class 1,50 EASTER ROAD,EH7 5RQ,1944
326948.1832,674571.2118,greengrocer, ,Class 1,Class 1,Class 1,Class 1,52 EASTER ROAD,EH7 5RQ,1945
326948.9103,674578.240499999,fancy goods, ,Class 1,Class 1, , , , ,1946
326949.4256,674586.4542,knitting wool, ,Class 1,Class 2,Class 2,Class 2,88 EASTER ROAD,EH7 5RQ,1947
325106.3496,674799.048900001,butcher, ,Class 1,Class 2,Class 2,Vacant,152 DUNDAS STRE,EH3 5DQ,1948
325104.8139,674803.885299999,hairdresser, ,Class 1,Class 1,Class 3,Class 3,154 DUNDAS STRE,EH3 5DQ,1949
325103.8741,674806.7049,card shop, ,Class 1,Class 1, , , , ,1950
325102.6993,674810.464299999,grocer, ,Class 1,Class 1, , , , ,1951
325101.7594,674813.5188,grocer, ,Class 1,Class 1,Class 1,Class 3,160 DUNDAS STRE,EH3 5DQ,1952
325092.9888,674836.0658,restored furniture, ,Class 1,Class 9, , , , ,1953
325090.8741,674843.819599999,sunbed & tanning centre, ,Class 11,Class 11,Class 11,Class 11,168 DUNDAS STRE,EH3 5DT,1954
324052.9071,672604.7214,grocer, ,Class 1,Class 1,Class 1,Class 1,117 DUNDEE STRE,EH11 1AX,1955
324048.3715,672602.453600001,hot food take-away, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,119 DUNDEE STRE,EH11 1AX,1956
324019.6823,672587.114399999,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,131 DUNDEE STRE,EH11 1AX,1957
323974.4428,672567.1642,bank,T.S.B.,Class 2,Class 2,Class 2,Class 2,139 DUNDEE STRE,EH11 1BP,1958
323970.8143,672565.3499,betting shop, ,Class 2,Class 1,Class 1,Class 1,143 DUNDEE STRE,EH11 1BP,1959
